created_at,entry_id,field1,latitude,longitude,elevation,status
2023-12-09T02:56:19+05:30,499,19.43359,,,,
2023-12-09T02:56:43+05:30,500,19.33594,,,,
2023-12-09T02:57:07+05:30,501,18.26172,,,,
2023-12-09T02:57:29+05:30,502,19.43359,,,,
2023-12-09T02:57:53+05:30,503,18.45703,,,,
2023-12-09T02:58:16+05:30,504,19.43359,,,,
2023-12-09T02:58:42+05:30,505,19.53125,,,,
2023-12-09T02:59:05+05:30,506,19.43359,,,,
2023-12-09T02:59:28+05:30,507,19.43359,,,,
2023-12-09T02:59:52+05:30,508,19.33594,,,,
2023-12-09T03:00:15+05:30,509,19.33594,,,,
2023-12-09T03:00:38+05:30,510,19.43359,,,,
2023-12-09T03:01:00+05:30,511,19.53125,,,,
2023-12-09T03:01:23+05:30,512,19.33594,,,,
2023-12-09T03:01:46+05:30,513,19.23828,,,,
2023-12-09T03:02:09+05:30,514,19.14063,,,,
2023-12-09T03:02:32+05:30,515,19.23828,,,,
2023-12-09T03:02:55+05:30,516,19.14063,,,,
2023-12-09T03:03:20+05:30,517,19.04297,,,,
2023-12-09T03:03:42+05:30,518,19.14063,,,,
2023-12-09T03:04:05+05:30,519,19.14063,,,,
2023-12-09T03:04:28+05:30,520,19.14063,,,,
2023-12-09T03:04:52+05:30,521,19.14063,,,,
2023-12-09T03:05:15+05:30,522,19.14063,,,,
2023-12-09T03:05:39+05:30,523,19.14063,,,,
2023-12-09T03:06:03+05:30,524,19.23828,,,,
2023-12-09T03:06:26+05:30,525,19.23828,,,,
2023-12-09T03:06:50+05:30,526,19.14063,,,,
2023-12-09T03:07:14+05:30,527,19.14063,,,,
2023-12-09T03:07:37+05:30,528,19.14063,,,,
2023-12-09T03:08:00+05:30,529,19.23828,,,,
2023-12-09T03:08:22+05:30,530,19.14063,,,,
2023-12-09T03:08:45+05:30,531,19.14063,,,,
2023-12-09T03:09:10+05:30,532,19.23828,,,,
2023-12-09T03:09:32+05:30,533,19.23828,,,,
2023-12-09T03:09:55+05:30,534,19.14063,,,,
2023-12-09T03:10:22+05:30,535,19.23828,,,,
2023-12-09T03:10:46+05:30,536,18.06641,,,,
2023-12-09T03:11:08+05:30,537,19.23828,,,,
2023-12-09T03:11:35+05:30,538,19.14063,,,,
2023-12-09T03:11:58+05:30,539,19.14063,,,,
2023-12-09T03:12:20+05:30,540,19.23828,,,,
2023-12-09T03:12:45+05:30,541,19.14063,,,,
2023-12-09T03:13:08+05:30,542,18.16406,,,,
2023-12-09T03:13:31+05:30,543,19.33594,,,,
2023-12-09T03:13:57+05:30,544,19.23828,,,,
2023-12-09T03:14:20+05:30,545,19.23828,,,,
2023-12-09T03:14:43+05:30,546,19.14063,,,,
2023-12-09T03:15:09+05:30,547,19.23828,,,,
2023-12-09T03:15:32+05:30,548,19.23828,,,,
2023-12-09T03:15:54+05:30,549,19.23828,,,,
2023-12-09T03:16:18+05:30,550,19.23828,,,,
2023-12-09T03:16:41+05:30,551,19.23828,,,,
2023-12-09T03:17:04+05:30,552,19.23828,,,,
2023-12-09T03:17:29+05:30,553,19.23828,,,,
2023-12-09T03:17:52+05:30,554,19.14063,,,,
2023-12-09T03:18:15+05:30,555,19.14063,,,,
2023-12-09T03:18:37+05:30,556,19.23828,,,,
2023-12-09T03:19:00+05:30,557,19.23828,,,,
2023-12-09T03:19:23+05:30,558,18.26172,,,,
2023-12-09T03:19:47+05:30,559,18.26172,,,,
2023-12-09T03:20:10+05:30,560,19.14063,,,,
2023-12-09T03:20:33+05:30,561,19.23828,,,,
2023-12-09T03:20:58+05:30,562,18.26172,,,,
2023-12-09T03:21:20+05:30,563,19.14063,,,,
2023-12-09T03:21:43+05:30,564,19.14063,,,,
2023-12-09T03:22:07+05:30,565,19.14063,,,,
2023-12-09T03:22:30+05:30,566,19.14063,,,,
2023-12-09T03:22:52+05:30,567,19.33594,,,,
2023-12-09T03:23:17+05:30,568,18.26172,,,,
2023-12-09T03:23:40+05:30,569,19.14063,,,,
2023-12-09T03:24:05+05:30,570,19.23828,,,,
2023-12-09T03:24:31+05:30,571,19.23828,,,,
2023-12-09T03:24:54+05:30,572,19.33594,,,,
2023-12-09T03:25:16+05:30,573,19.23828,,,,
2023-12-09T03:25:43+05:30,574,19.23828,,,,
2023-12-09T03:26:05+05:30,575,19.23828,,,,
2023-12-09T03:26:31+05:30,576,19.04297,,,,
2023-12-09T03:26:56+05:30,577,18.16406,,,,
2023-12-09T03:27:19+05:30,578,19.14063,,,,
2023-12-09T03:27:41+05:30,579,19.33594,,,,
2023-12-09T03:28:07+05:30,580,18.16406,,,,
2023-12-09T03:28:29+05:30,581,19.23828,,,,
2023-12-09T03:28:52+05:30,582,19.23828,,,,
2023-12-09T03:29:18+05:30,583,19.33594,,,,
2023-12-09T03:29:40+05:30,584,19.23828,,,,
2023-12-09T03:30:03+05:30,585,19.23828,,,,
2023-12-09T03:30:28+05:30,586,19.23828,,,,
2023-12-09T03:30:51+05:30,587,19.23828,,,,
2023-12-09T03:31:15+05:30,588,18.26172,,,,
2023-12-09T03:31:40+05:30,589,19.23828,,,,
2023-12-09T03:32:03+05:30,590,19.23828,,,,
2023-12-09T03:32:27+05:30,591,18.26172,,,,
2023-12-09T03:32:51+05:30,592,19.23828,,,,
2023-12-09T03:33:14+05:30,593,19.33594,,,,
2023-12-09T03:33:38+05:30,594,19.33594,,,,
2023-12-09T03:34:03+05:30,595,19.33594,,,,
2023-12-09T03:34:26+05:30,596,19.33594,,,,
2023-12-09T03:34:50+05:30,597,19.33594,,,,
2023-12-09T03:35:13+05:30,598,19.23828,,,,
2023-12-09T03:35:39+05:30,599,19.23828,,,,
2023-12-09T03:36:01+05:30,600,19.14063,,,,
2023-12-09T03:36:24+05:30,601,19.33594,,,,
2023-12-09T03:36:47+05:30,602,19.23828,,,,
2023-12-09T03:37:09+05:30,603,19.33594,,,,
2023-12-09T03:37:32+05:30,604,19.14063,,,,
2023-12-09T03:37:54+05:30,605,19.23828,,,,
2023-12-09T03:38:17+05:30,606,19.23828,,,,
2023-12-09T03:38:40+05:30,607,19.23828,,,,
2023-12-09T03:39:02+05:30,608,19.23828,,,,
2023-12-09T03:39:25+05:30,609,19.23828,,,,
2023-12-09T03:39:48+05:30,610,19.23828,,,,
2023-12-09T03:40:10+05:30,611,19.14063,,,,
2023-12-09T03:40:33+05:30,612,18.26172,,,,
2023-12-09T03:40:58+05:30,613,19.14063,,,,
2023-12-09T03:41:20+05:30,614,19.23828,,,,
2023-12-09T03:41:44+05:30,615,19.14063,,,,
2023-12-09T03:42:09+05:30,616,19.14063,,,,
2023-12-09T03:42:32+05:30,617,19.23828,,,,
2023-12-09T03:42:55+05:30,618,19.23828,,,,
2023-12-09T03:43:18+05:30,619,19.14063,,,,
2023-12-09T03:43:41+05:30,620,19.14063,,,,
2023-12-09T03:44:04+05:30,621,19.14063,,,,
2023-12-09T03:44:28+05:30,622,19.14063,,,,
2023-12-09T03:44:51+05:30,623,19.14063,,,,
2023-12-09T03:45:15+05:30,624,18.16406,,,,
2023-12-09T03:45:38+05:30,625,19.23828,,,,
2023-12-09T03:46:01+05:30,626,19.14063,,,,
2023-12-09T03:46:23+05:30,627,19.23828,,,,
2023-12-09T03:46:47+05:30,628,19.14063,,,,
2023-12-09T03:47:12+05:30,629,18.16406,,,,
2023-12-09T03:47:38+05:30,630,18.26172,,,,
2023-12-09T03:48:01+05:30,631,19.23828,,,,
2023-12-09T03:48:24+05:30,632,19.14063,,,,
2023-12-09T03:48:49+05:30,633,19.04297,,,,
2023-12-09T03:49:12+05:30,634,19.04297,,,,
2023-12-09T03:49:36+05:30,635,19.04297,,,,
2023-12-09T03:49:58+05:30,636,19.14063,,,,
2023-12-09T03:50:21+05:30,637,19.14063,,,,
2023-12-09T03:50:44+05:30,638,19.14063,,,,
2023-12-09T03:51:06+05:30,639,19.23828,,,,
2023-12-09T03:51:29+05:30,640,19.14063,,,,
2023-12-09T03:51:52+05:30,641,19.14063,,,,
2023-12-09T03:52:17+05:30,642,19.23828,,,,
2023-12-09T03:52:39+05:30,643,19.23828,,,,
2023-12-09T03:53:03+05:30,644,18.06641,,,,
2023-12-09T03:53:28+05:30,645,19.33594,,,,
2023-12-09T03:53:51+05:30,646,19.23828,,,,
2023-12-09T03:54:14+05:30,647,19.33594,,,,
2023-12-09T03:54:37+05:30,648,19.43359,,,,
2023-12-09T03:54:59+05:30,649,19.33594,,,,
2023-12-09T03:55:23+05:30,650,19.33594,,,,
2023-12-09T03:55:47+05:30,651,19.33594,,,,
2023-12-09T03:56:10+05:30,652,18.26172,,,,
2023-12-09T03:56:32+05:30,653,19.23828,,,,
2023-12-09T03:56:55+05:30,654,19.53125,,,,
2023-12-09T03:57:20+05:30,655,18.35938,,,,
2023-12-09T03:57:42+05:30,656,19.23828,,,,
2023-12-09T03:58:06+05:30,657,19.33594,,,,
2023-12-09T03:58:30+05:30,658,19.33594,,,,
2023-12-09T03:58:52+05:30,659,19.33594,,,,
2023-12-09T03:59:16+05:30,660,19.43359,,,,
2023-12-09T03:59:40+05:30,661,19.43359,,,,
2023-12-09T04:00:03+05:30,662,19.43359,,,,
2023-12-09T04:00:29+05:30,663,19.43359,,,,
2023-12-09T04:00:53+05:30,664,19.43359,,,,
2023-12-09T04:01:16+05:30,665,19.53125,,,,
2023-12-09T04:01:39+05:30,666,19.43359,,,,
2023-12-09T04:02:03+05:30,667,19.53125,,,,
2023-12-09T04:02:26+05:30,668,19.43359,,,,
2023-12-09T04:02:51+05:30,669,19.33594,,,,
2023-12-09T04:03:15+05:30,670,19.33594,,,,
2023-12-09T04:03:38+05:30,671,19.33594,,,,
2023-12-09T04:04:02+05:30,672,18.26172,,,,
2023-12-09T04:04:26+05:30,673,19.14063,,,,
2023-12-09T04:04:49+05:30,674,19.23828,,,,
2023-12-09T04:05:14+05:30,675,19.33594,,,,
2023-12-09T04:05:37+05:30,676,19.23828,,,,
2023-12-09T04:06:00+05:30,677,19.23828,,,,
2023-12-09T04:06:24+05:30,678,19.23828,,,,
2023-12-09T04:06:47+05:30,679,19.14063,,,,
2023-12-09T04:07:10+05:30,680,19.14063,,,,
2023-12-09T04:07:33+05:30,681,18.84766,,,,
2023-12-09T04:07:57+05:30,682,18.94531,,,,
2023-12-09T04:08:19+05:30,683,18.75000,,,,
2023-12-09T04:08:42+05:30,684,19.04297,,,,
2023-12-09T04:09:05+05:30,685,18.75000,,,,
2023-12-09T04:09:27+05:30,686,19.04297,,,,
2023-12-09T04:09:53+05:30,687,19.04297,,,,
2023-12-09T04:10:16+05:30,688,19.04297,,,,
2023-12-09T04:10:39+05:30,689,19.04297,,,,
2023-12-09T04:11:03+05:30,690,17.96875,,,,
2023-12-09T04:11:26+05:30,691,19.04297,,,,
2023-12-09T04:11:49+05:30,692,19.04297,,,,
2023-12-09T04:12:13+05:30,693,18.55469,,,,
2023-12-09T04:12:36+05:30,694,17.96875,,,,
2023-12-09T04:12:58+05:30,695,18.94531,,,,
2023-12-09T04:13:21+05:30,696,18.94531,,,,
2023-12-09T04:13:45+05:30,697,18.94531,,,,
2023-12-09T04:14:08+05:30,698,19.14063,,,,
2023-12-09T04:14:30+05:30,699,19.14063,,,,
2023-12-09T04:14:55+05:30,700,19.14063,,,,
2023-12-09T04:15:17+05:30,701,19.23828,,,,
2023-12-09T04:15:42+05:30,702,19.33594,,,,
2023-12-09T04:16:06+05:30,703,19.33594,,,,
2023-12-09T04:16:29+05:30,704,18.35938,,,,
2023-12-09T04:16:55+05:30,705,19.33594,,,,
2023-12-09T04:17:18+05:30,706,19.33594,,,,
2023-12-09T04:17:41+05:30,707,19.43359,,,,
2023-12-09T04:18:06+05:30,708,18.35938,,,,
2023-12-09T04:18:29+05:30,709,19.23828,,,,
2023-12-09T04:18:52+05:30,710,19.23828,,,,
2023-12-09T04:19:16+05:30,711,19.23828,,,,
2023-12-09T04:19:39+05:30,712,19.14063,,,,
2023-12-09T04:20:02+05:30,713,19.23828,,,,
2023-12-09T04:20:26+05:30,714,19.14063,,,,
2023-12-09T04:20:50+05:30,715,19.04297,,,,
2023-12-09T04:21:13+05:30,716,19.04297,,,,
2023-12-09T04:21:42+05:30,717,19.14063,,,,
2023-12-09T04:22:04+05:30,718,19.23828,,,,
2023-12-09T04:22:27+05:30,719,19.14063,,,,
2023-12-09T04:22:52+05:30,720,19.14063,,,,
2023-12-09T04:23:14+05:30,721,19.14063,,,,
2023-12-09T04:23:37+05:30,722,19.04297,,,,
2023-12-09T04:24:02+05:30,723,18.16406,,,,
2023-12-09T04:24:25+05:30,724,19.14063,,,,
2023-12-09T04:24:50+05:30,725,19.14063,,,,
2023-12-09T04:25:14+05:30,726,19.04297,,,,
2023-12-09T04:25:37+05:30,727,19.14063,,,,
2023-12-09T04:26:00+05:30,728,19.14063,,,,
2023-12-09T04:26:22+05:30,729,18.84766,,,,
2023-12-09T04:26:45+05:30,730,18.75000,,,,
2023-12-09T04:27:08+05:30,731,18.84766,,,,
2023-12-09T04:27:32+05:30,732,18.55469,,,,
2023-12-09T04:27:55+05:30,733,18.75000,,,,
2023-12-09T04:28:21+05:30,734,18.84766,,,,
2023-12-09T04:28:44+05:30,735,18.75000,,,,
2023-12-09T04:29:06+05:30,736,18.75000,,,,
2023-12-09T04:29:31+05:30,737,18.75000,,,,
2023-12-09T04:29:53+05:30,738,17.77344,,,,
2023-12-09T04:30:16+05:30,739,18.55469,,,,
2023-12-09T04:30:44+05:30,740,18.75000,,,,
2023-12-09T04:31:07+05:30,741,18.75000,,,,
2023-12-09T04:31:29+05:30,742,17.77344,,,,
2023-12-09T04:31:54+05:30,743,18.84766,,,,
2023-12-09T04:32:17+05:30,744,18.75000,,,,
2023-12-09T04:32:43+05:30,745,17.77344,,,,
2023-12-09T04:33:06+05:30,746,18.84766,,,,
2023-12-09T04:33:29+05:30,747,18.75000,,,,
2023-12-09T04:33:52+05:30,748,18.75000,,,,
2023-12-09T04:34:17+05:30,749,18.55469,,,,
2023-12-09T04:34:40+05:30,750,18.75000,,,,
2023-12-09T04:35:03+05:30,751,18.84766,,,,
2023-12-09T04:35:28+05:30,752,18.75000,,,,
2023-12-09T04:35:51+05:30,753,18.75000,,,,
2023-12-09T04:36:13+05:30,754,17.87109,,,,
2023-12-09T04:36:35+05:30,755,18.75000,,,,
2023-12-09T04:36:58+05:30,756,18.84766,,,,
2023-12-09T04:37:23+05:30,757,18.75000,,,,
2023-12-09T04:37:46+05:30,758,18.84766,,,,
2023-12-09T04:38:09+05:30,759,18.75000,,,,
2023-12-09T04:38:34+05:30,760,18.94531,,,,
2023-12-09T04:38:57+05:30,761,18.75000,,,,
2023-12-09T04:39:20+05:30,762,18.55469,,,,
2023-12-09T04:39:43+05:30,763,18.75000,,,,
2023-12-09T04:40:07+05:30,764,18.45703,,,,
2023-12-09T04:40:29+05:30,765,17.67578,,,,
2023-12-09T04:40:52+05:30,766,18.55469,,,,
2023-12-09T04:41:16+05:30,767,18.45703,,,,
2023-12-09T04:41:39+05:30,768,18.45703,,,,
2023-12-09T04:42:01+05:30,769,18.45703,,,,
2023-12-09T04:42:24+05:30,770,17.67578,,,,
2023-12-09T04:42:47+05:30,771,18.45703,,,,
2023-12-09T04:43:09+05:30,772,18.55469,,,,
2023-12-09T04:43:32+05:30,773,18.45703,,,,
2023-12-09T04:43:55+05:30,774,17.67578,,,,
2023-12-09T04:44:18+05:30,775,18.45703,,,,
2023-12-09T04:44:43+05:30,776,18.55469,,,,
2023-12-09T04:45:06+05:30,777,18.45703,,,,
2023-12-09T04:45:30+05:30,778,18.45703,,,,
2023-12-09T04:45:52+05:30,779,17.38281,,,,
2023-12-09T04:46:15+05:30,780,18.26172,,,,
2023-12-09T04:46:39+05:30,781,17.38281,,,,
2023-12-09T04:47:02+05:30,782,18.35938,,,,
2023-12-09T04:47:26+05:30,783,18.26172,,,,
2023-12-09T04:47:50+05:30,784,18.35938,,,,
2023-12-09T04:48:14+05:30,785,18.35938,,,,
2023-12-09T04:48:37+05:30,786,18.35938,,,,
2023-12-09T04:49:01+05:30,787,18.45703,,,,
2023-12-09T04:49:26+05:30,788,18.55469,,,,
2023-12-09T04:49:48+05:30,789,18.45703,,,,
2023-12-09T04:50:11+05:30,790,17.57813,,,,
2023-12-09T04:50:36+05:30,791,18.45703,,,,
2023-12-09T04:50:59+05:30,792,18.35938,,,,
2023-12-09T04:51:22+05:30,793,18.35938,,,,
2023-12-09T04:51:46+05:30,794,18.45703,,,,
2023-12-09T04:52:09+05:30,795,18.45703,,,,
2023-12-09T04:52:31+05:30,796,18.35938,,,,
2023-12-09T04:52:54+05:30,797,18.35938,,,,
2023-12-09T04:53:17+05:30,798,18.35938,,,,
2023-12-09T04:53:40+05:30,799,18.35938,,,,
2023-12-09T04:54:03+05:30,800,18.35938,,,,
2023-12-09T04:54:26+05:30,801,18.26172,,,,
2023-12-09T04:54:49+05:30,802,18.45703,,,,
2023-12-09T04:55:11+05:30,803,18.45703,,,,
2023-12-09T04:55:34+05:30,804,18.35938,,,,
2023-12-09T04:55:56+05:30,805,18.35938,,,,
2023-12-09T04:56:19+05:30,806,18.35938,,,,
2023-12-09T04:56:42+05:30,807,18.45703,,,,
2023-12-09T04:57:04+05:30,808,18.35938,,,,
2023-12-09T04:57:29+05:30,809,18.35938,,,,
2023-12-09T04:57:51+05:30,810,18.35938,,,,
2023-12-09T04:58:14+05:30,811,18.45703,,,,
2023-12-09T04:58:39+05:30,812,18.45703,,,,
2023-12-09T04:59:01+05:30,813,17.57813,,,,
2023-12-09T04:59:24+05:30,814,18.45703,,,,
2023-12-09T04:59:47+05:30,815,17.38281,,,,
2023-12-09T05:00:10+05:30,816,18.55469,,,,
2023-12-09T05:00:33+05:30,817,18.45703,,,,
2023-12-09T05:00:58+05:30,818,18.45703,,,,
2023-12-09T05:01:20+05:30,819,18.45703,,,,
2023-12-09T05:01:43+05:30,820,18.45703,,,,
2023-12-09T05:02:06+05:30,821,17.57813,,,,
2023-12-09T05:02:29+05:30,822,18.45703,,,,
2023-12-09T05:02:52+05:30,823,18.35938,,,,
2023-12-09T05:03:19+05:30,824,18.45703,,,,
2023-12-09T05:03:45+05:30,825,18.45703,,,,
2023-12-09T05:04:07+05:30,826,18.35938,,,,
2023-12-09T05:04:30+05:30,827,18.35938,,,,
2023-12-09T05:04:54+05:30,828,18.45703,,,,
2023-12-09T05:05:17+05:30,829,18.35938,,,,
2023-12-09T05:05:41+05:30,830,18.45703,,,,
2023-12-09T05:06:06+05:30,831,17.38281,,,,
2023-12-09T05:06:28+05:30,832,18.45703,,,,
2023-12-09T05:06:53+05:30,833,18.35938,,,,
2023-12-09T05:07:15+05:30,834,18.35938,,,,
2023-12-09T05:07:38+05:30,835,18.35938,,,,
2023-12-09T05:08:00+05:30,836,18.35938,,,,
2023-12-09T05:08:25+05:30,837,18.45703,,,,
2023-12-09T05:08:48+05:30,838,17.28516,,,,
2023-12-09T05:09:13+05:30,839,18.26172,,,,
2023-12-09T05:09:36+05:30,840,18.45703,,,,
2023-12-09T05:09:59+05:30,841,18.35938,,,,
2023-12-09T05:10:22+05:30,842,17.28516,,,,
2023-12-09T05:10:50+05:30,843,18.26172,,,,
2023-12-09T05:11:13+05:30,844,17.38281,,,,
2023-12-09T05:11:42+05:30,845,18.35938,,,,
2023-12-09T05:12:05+05:30,846,18.35938,,,,
2023-12-09T05:12:28+05:30,847,18.26172,,,,
2023-12-09T05:12:50+05:30,848,18.35938,,,,
2023-12-09T05:13:13+05:30,849,18.35938,,,,
2023-12-09T05:13:37+05:30,850,18.26172,,,,
2023-12-09T05:14:00+05:30,851,17.28516,,,,
2023-12-09T05:14:23+05:30,852,18.35938,,,,
2023-12-09T05:14:46+05:30,853,18.35938,,,,
2023-12-09T05:15:08+05:30,854,18.45703,,,,
2023-12-09T05:15:32+05:30,855,18.35938,,,,
2023-12-09T05:15:57+05:30,856,18.35938,,,,
2023-12-09T05:16:20+05:30,857,18.35938,,,,
2023-12-09T05:16:42+05:30,858,18.35938,,,,
2023-12-09T05:17:06+05:30,859,18.35938,,,,
2023-12-09T05:17:29+05:30,860,18.35938,,,,
2023-12-09T05:17:52+05:30,861,18.26172,,,,
2023-12-09T05:18:15+05:30,862,18.26172,,,,
2023-12-09T05:18:37+05:30,863,18.35938,,,,
2023-12-09T05:19:00+05:30,864,18.26172,,,,
2023-12-09T05:19:24+05:30,865,18.26172,,,,
2023-12-09T05:19:47+05:30,866,18.26172,,,,
2023-12-09T05:20:09+05:30,867,18.45703,,,,
2023-12-09T05:20:33+05:30,868,18.45703,,,,
2023-12-09T05:20:56+05:30,869,18.35938,,,,
2023-12-09T05:21:20+05:30,870,17.57813,,,,
2023-12-09T05:21:44+05:30,871,18.35938,,,,
2023-12-09T05:22:09+05:30,872,18.35938,,,,
2023-12-09T05:22:34+05:30,873,18.35938,,,,
2023-12-09T05:22:57+05:30,874,18.35938,,,,
2023-12-09T05:23:19+05:30,875,18.35938,,,,
2023-12-09T05:23:42+05:30,876,18.45703,,,,
2023-12-09T05:24:07+05:30,877,18.55469,,,,
2023-12-09T05:24:30+05:30,878,18.45703,,,,
2023-12-09T05:24:53+05:30,879,18.45703,,,,
2023-12-09T05:25:17+05:30,880,18.45703,,,,
2023-12-09T05:25:40+05:30,881,18.45703,,,,
2023-12-09T05:26:03+05:30,882,18.35938,,,,
2023-12-09T05:26:26+05:30,883,18.45703,,,,
2023-12-09T05:26:49+05:30,884,18.35938,,,,
2023-12-09T05:27:12+05:30,885,18.35938,,,,
2023-12-09T05:27:35+05:30,886,18.35938,,,,
2023-12-09T05:27:57+05:30,887,18.35938,,,,
2023-12-09T05:28:20+05:30,888,18.26172,,,,
2023-12-09T05:28:45+05:30,889,18.35938,,,,
2023-12-09T05:29:07+05:30,890,18.45703,,,,
2023-12-09T05:29:30+05:30,891,18.45703,,,,
2023-12-09T05:29:53+05:30,892,18.55469,,,,
2023-12-09T05:30:16+05:30,893,18.55469,,,,
2023-12-09T05:30:38+05:30,894,17.67578,,,,
2023-12-09T05:30:54+05:30,895,18.45703,,,,
2023-12-09T05:31:16+05:30,896,18.45703,,,,
2023-12-09T05:31:39+05:30,897,18.45703,,,,
2023-12-09T05:32:04+05:30,898,18.55469,,,,
2023-12-09T05:32:26+05:30,899,18.55469,,,,
2023-12-09T05:32:49+05:30,900,18.55469,,,,
2023-12-09T05:33:12+05:30,901,18.75000,,,,
2023-12-09T05:33:34+05:30,902,18.75000,,,,
2023-12-09T05:33:57+05:30,903,18.55469,,,,
2023-12-09T05:34:20+05:30,904,18.45703,,,,
2023-12-09T05:34:44+05:30,905,18.45703,,,,
2023-12-09T05:35:07+05:30,906,18.55469,,,,
2023-12-09T05:35:30+05:30,907,17.57813,,,,
2023-12-09T05:35:52+05:30,908,18.55469,,,,
2023-12-09T05:36:15+05:30,909,18.45703,,,,
2023-12-09T05:36:38+05:30,910,18.55469,,,,
2023-12-09T05:37:01+05:30,911,18.35938,,,,
2023-12-09T05:37:24+05:30,912,18.35938,,,,
2023-12-09T05:37:47+05:30,913,18.45703,,,,
2023-12-09T05:38:10+05:30,914,17.67578,,,,
2023-12-09T05:38:33+05:30,915,18.45703,,,,
2023-12-09T05:38:59+05:30,916,18.55469,,,,
2023-12-09T05:39:22+05:30,917,18.55469,,,,
2023-12-09T05:39:44+05:30,918,18.75000,,,,
2023-12-09T05:40:09+05:30,919,18.75000,,,,
2023-12-09T05:40:32+05:30,920,18.75000,,,,
2023-12-09T05:40:55+05:30,921,18.75000,,,,
2023-12-09T05:41:19+05:30,922,18.75000,,,,
2023-12-09T05:41:42+05:30,923,18.75000,,,,
2023-12-09T05:42:04+05:30,924,18.75000,,,,
2023-12-09T05:42:27+05:30,925,18.55469,,,,
2023-12-09T05:42:50+05:30,926,17.77344,,,,
2023-12-09T05:43:12+05:30,927,18.75000,,,,
2023-12-09T05:43:36+05:30,928,18.55469,,,,
2023-12-09T05:43:58+05:30,929,18.75000,,,,
2023-12-09T05:44:21+05:30,930,17.77344,,,,
2023-12-09T05:44:46+05:30,931,18.55469,,,,
2023-12-09T05:45:08+05:30,932,18.75000,,,,
2023-12-09T05:45:31+05:30,933,18.55469,,,,
2023-12-09T05:45:54+05:30,934,18.75000,,,,
2023-12-09T05:46:17+05:30,935,18.75000,,,,
2023-12-09T05:46:40+05:30,936,18.75000,,,,
2023-12-09T05:47:03+05:30,937,18.55469,,,,
2023-12-09T05:47:26+05:30,938,18.84766,,,,
2023-12-09T05:47:49+05:30,939,18.94531,,,,
2023-12-09T05:48:11+05:30,940,18.75000,,,,
2023-12-09T05:48:35+05:30,941,18.55469,,,,
2023-12-09T05:48:57+05:30,942,18.75000,,,,
2023-12-09T05:49:22+05:30,943,18.75000,,,,
2023-12-09T05:49:45+05:30,944,18.75000,,,,
2023-12-09T05:50:08+05:30,945,18.84766,,,,
2023-12-09T05:50:33+05:30,946,18.75000,,,,
2023-12-09T05:50:55+05:30,947,18.75000,,,,
2023-12-09T05:51:18+05:30,948,18.75000,,,,
2023-12-09T05:51:41+05:30,949,18.84766,,,,
2023-12-09T05:52:06+05:30,950,18.84766,,,,
2023-12-09T05:52:29+05:30,951,17.77344,,,,
2023-12-09T05:52:52+05:30,952,18.75000,,,,
2023-12-09T05:53:15+05:30,953,18.75000,,,,
2023-12-09T05:53:38+05:30,954,18.94531,,,,
2023-12-09T05:54:00+05:30,955,18.75000,,,,
2023-12-09T05:54:23+05:30,956,18.45703,,,,
2023-12-09T05:54:47+05:30,957,18.75000,,,,
2023-12-09T05:55:11+05:30,958,18.55469,,,,
2023-12-09T05:55:34+05:30,959,18.55469,,,,
2023-12-09T05:55:56+05:30,960,17.67578,,,,
2023-12-09T05:56:20+05:30,961,18.45703,,,,
2023-12-09T05:56:44+05:30,962,18.55469,,,,
2023-12-09T05:57:06+05:30,963,18.45703,,,,
2023-12-09T05:57:30+05:30,964,18.45703,,,,
2023-12-09T05:57:53+05:30,965,18.45703,,,,
2023-12-09T05:58:15+05:30,966,18.45703,,,,
2023-12-09T05:58:40+05:30,967,18.45703,,,,
2023-12-09T05:59:03+05:30,968,18.55469,,,,
2023-12-09T05:59:26+05:30,969,18.45703,,,,
2023-12-09T05:59:48+05:30,970,18.55469,,,,
2023-12-09T06:00:11+05:30,971,18.45703,,,,
2023-12-09T06:00:33+05:30,972,17.28516,,,,
2023-12-09T06:00:57+05:30,973,18.45703,,,,
2023-12-09T06:01:20+05:30,974,18.26172,,,,
2023-12-09T06:01:43+05:30,975,17.57813,,,,
2023-12-09T06:02:06+05:30,976,18.35938,,,,
2023-12-09T06:02:29+05:30,977,18.35938,,,,
2023-12-09T06:02:51+05:30,978,17.38281,,,,
2023-12-09T06:03:15+05:30,979,18.45703,,,,
2023-12-09T06:03:38+05:30,980,18.55469,,,,
2023-12-09T06:04:00+05:30,981,18.75000,,,,
2023-12-09T06:04:27+05:30,982,17.67578,,,,
2023-12-09T06:04:51+05:30,983,17.77344,,,,
2023-12-09T06:05:15+05:30,984,17.77344,,,,
2023-12-09T06:05:38+05:30,985,17.67578,,,,
2023-12-09T06:06:01+05:30,986,18.55469,,,,
2023-12-09T06:06:23+05:30,987,18.55469,,,,
2023-12-09T06:06:46+05:30,988,18.55469,,,,
2023-12-09T06:07:09+05:30,989,17.77344,,,,
2023-12-09T06:07:32+05:30,990,18.75000,,,,
2023-12-09T06:07:57+05:30,991,18.55469,,,,
2023-12-09T06:08:21+05:30,992,18.45703,,,,
2023-12-09T06:08:47+05:30,993,17.67578,,,,
2023-12-09T06:09:10+05:30,994,17.57813,,,,
2023-12-09T06:09:34+05:30,995,17.57813,,,,
2023-12-09T06:09:57+05:30,996,18.45703,,,,
2023-12-09T06:10:20+05:30,997,18.75000,,,,
